Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
22,145,2,131.745,2,59.5,131.745,122
260,260,1,180.56,1,58.0,180.56,0
140,215,3,256.6933333333333,3,186.66666666666666,256.6933333333333,74
11,238,7,373.9042857142857,7,196.14285714285714,373.9042857142857,227
92,92,1,447.05,1,265.0,447.05,0
52,281,3,421.45000000000005,3,181.66666666666666,421.45,228
9,360,8,304.45875,8,191.125,304.45875,351
53,282,4,210.325,4,131.5,210.325,229
98,98,1,582.64,1,438.0,582.64,0
70,197,3,646.1533333333333,3,362.3333333333333,646.1533333333333,126
25,336,16,297.629375,16,130.0625,297.629375,311
54,369,8,309.53125,8,115.625,309.53125,314
74,240,4,512.3075,4,448.75,512.3075,165
70,267,3,464.47333333333336,3,286.0,464.47333333333336,197
334,334,1,327.6,1,480.0,327.6,0
158,158,1,460.64,1,160.0,460.64,0
64,64,1,549.33,1,233.0,549.33,0
33,210,4,223.23,4,148.75,223.23000000000002,176
38,227,2,211.095,2,95.5,211.095,189
288,288,1,4376.25,1,2851.0,4376.25,0
30,359,6,216.24166666666667,6,95.16666666666667,216.24166666666667,329
58,58,2,829.1850000000001,2,641.5,829.1850000000001,0
26,201,3,198.46,3,101.0,198.46,175
2,61,3,105.64,3,90.0,105.64,58
54,368,3,507.83,3,249.66666666666666,507.83,314
3,361,14,306.5964285714286,14,129.92857142857142,306.5964285714286,358
15,373,11,759.7118181818182,11,365.0,759.7118181818182,358
362,362,1,145.06,1,68.0,145.06,0
16,147,6,320.1383333333333,6,242.83333333333334,320.1383333333334,130
43,143,3,465.34999999999997,3,420.3333333333333,465.34999999999997,100
58,253,4,246.87,4,74.0,246.87,195
11,373,6,1075.1466666666668,6,494.3333333333333,1075.1466666666668,362
180,263,2,332.09999999999997,2,140.0,332.1,83
12,254,23,365.3573913043478,23,207.2173913043478,365.3573913043478,241
59,176,3,509.0833333333333,3,422.0,509.0833333333333,117
219,219,1,301.9,1,186.0,301.9,0
299,299,1,237.42,1,234.0,237.42,0
316,316,1,422.7,1,210.0,422.7,0
14,226,3,303.45,3,258.0,303.45000000000005,212
358,372,2,237.87,2,136.0,237.87,13
7,77,2,416.21000000000004,2,323.0,416.21,70
53,53,1,335.54,1,172.0,335.54,0
5,365,7,355.1271428571428,7,156.0,355.1271428571428,360
24,220,8,375.74375000000003,8,268.375,375.74375000000003,196
84,84,1,212.25,1,117.0,212.25,0
36,308,4,505.9775,4,287.25,505.9775,272
72,72,1,310.3,1,178.0,310.3,0
65,65,1,141.70000000000002,1,290.0,141.70000000000002,0
8,358,6,390.42833333333334,6,186.16666666666666,390.4283333333333,350
56,198,6,551.5433333333333,6,436.6666666666667,551.5433333333334,141
17,175,5,159.38,5,99.0,159.38,158
18,373,11,281.4672727272727,11,175.63636363636363,281.4672727272727,354
158,370,9,69.81333333333333,9,20.22222222222222,69.81333333333333,211
106,372,3,294.86333333333334,3,133.0,294.86333333333334,266
4,305,25,288.4236,25,150.4,288.4236,300
1,373,5,398.596,5,115.2,398.596,372
141,141,1,79.9,1,2.0,79.9,0
64,327,2,217.915,2,86.5,217.91500000000002,263
50,374,5,277.22400000000005,5,298.8,277.22400000000005,324
5,372,40,171.22175,40,80.175,171.22175,366
31,295,14,355.99642857142857,14,306.14285714285717,355.99642857142857,263
109,149,3,248.11333333333334,3,210.66666666666666,248.11333333333332,39
127,239,4,309.3,4,195.0,309.3,111
107,199,3,266.28333333333336,3,133.0,266.2833333333333,91
57,256,4,513.1725,4,238.0,513.1725,198
72,283,7,273.62285714285713,7,132.28571428571428,273.62285714285713,210
37,37,1,414.7,1,210.0,414.7,0
114,170,5,1199.138,5,789.2,1199.1380000000001,56
74,276,5,670.8,5,419.2,670.8,202
30,43,3,246.36666666666667,3,79.33333333333333,246.36666666666667,12
200,200,1,115.31,1,61.0,115.31,0
8,366,15,334.61133333333333,15,253.66666666666666,334.61133333333333,357
44,44,1,105.80000000000001,1,56.0,105.80000000000001,0
30,361,7,358.3528571428572,7,163.28571428571428,358.3528571428572,330
11,364,11,954.3000000000001,11,545.1818181818181,954.3000000000001,352
371,371,1,351.3,1,208.0,351.3,0
46,46,1,315.98,1,160.0,315.98,0
11,11,1,308.59999999999997,1,140.0,308.59999999999997,0
359,359,1,323.25,1,123.0,323.25,0
124,124,1,93.3,1,26.0,93.3,0
105,359,9,224.07888888888888,9,157.77777777777777,224.07888888888888,254
73,73,1,629.36,1,255.0,629.36,0
28,267,7,134.67857142857142,7,45.857142857142854,134.67857142857142,238
18,373,10,453.92299999999994,10,255.2,453.92300000000006,354
51,51,1,248.65,1,135.0,248.65,0
53,373,8,267.09,8,139.5,267.09000000000003,320
8,140,3,173.88,3,115.0,173.88,132
16,367,2,267.265,2,226.5,267.265,350
32,178,3,354.16,3,312.0,354.16,146
23,320,9,228.09,9,123.0,228.09,296
30,289,8,347.02375,8,151.0,347.02375,258
18,182,4,471.04,4,179.0,471.04,164
4,373,19,915.9584210526315,19,352.8421052631579,915.9584210526315,368
57,74,2,271.78499999999997,2,182.5,271.78499999999997,16
254,306,2,301.685,2,163.5,301.685,51
71,71,1,975.5,1,888.0,975.5,0
9,197,7,193.61285714285714,7,164.14285714285714,193.61285714285714,187
136,136,1,40.8,1,48.0,40.8,0
3,122,7,189.4,7,112.42857142857143,189.4,118
357,357,1,498.5,1,138.0,498.5,0
10,31,2,543.525,2,321.5,543.5250000000001,20
23,23,1,321.24,1,439.0,321.24,0
38,306,10,176.299,10,78.8,176.299,268
14,49,2,208.525,2,164.5,208.525,35
130,171,2,356.5,2,173.0,356.5,41
21,36,3,295.2366666666667,3,185.0,295.2366666666667,14
17,200,4,464.315,4,243.5,464.315,182
15,233,4,268.6175,4,140.75,268.6175,218
56,186,3,574.03,3,433.0,574.03,130
2,373,7,204.14714285714285,7,73.57142857142857,204.14714285714285,370
112,197,3,111.06,3,56.666666666666664,111.06,85
11,106,4,296.6,4,114.5,296.6,94
73,73,1,136.65,1,57.0,136.65,0
58,58,1,63.66,1,85.0,63.66,0
18,99,4,269.5,4,116.0,269.5,80
5,46,4,420.05,4,228.0,420.05,40
17,270,7,546.3985714285715,7,278.85714285714283,546.3985714285715,253
8,8,1,1056.63,1,619.0,1056.63,0
95,305,2,410.675,2,168.0,410.675,209
9,22,2,200.97,2,84.0,200.97,12
148,148,1,128.31,1,44.0,128.31,0
18,18,1,295.09000000000003,1,158.0,295.09000000000003,0
56,367,5,717.668,5,559.4,717.6679999999999,310
14,268,3,322.48,3,181.0,322.48,253
1,320,8,285.5425,8,160.25,285.5425,319
129,233,2,438.46999999999997,2,504.5,438.47,103
23,275,10,673.9010000000001,10,420.6,673.9010000000001,251
46,241,3,113.64666666666666,3,47.666666666666664,113.64666666666666,194
22,78,2,156.31,2,76.5,156.31,56
14,14,1,755.15,1,446.0,755.15,0
59,59,1,348.16,1,197.0,348.16,0
74,82,2,411.765,2,308.0,411.765,7
22,43,3,496.0566666666667,3,189.33333333333334,496.0566666666667,20
59,309,7,128.00857142857143,7,56.142857142857146,128.00857142857143,250
227,227,1,186.66,1,198.0,186.66,0
73,73,1,717.57,1,579.0,717.57,0
93,278,5,398.636,5,267.0,398.636,185
284,292,2,159.17000000000002,2,20.0,159.17000000000002,7
9,9,1,351.75,1,153.0,351.75,0
110,277,2,795.62,2,466.0,795.62,166
115,243,2,909.395,2,523.5,909.3950000000001,128
369,369,1,188.69,1,33.0,188.69,0
116,135,2,275.73,2,114.0,275.73,18
21,232,6,699.25,6,439.5,699.25,210
361,361,1,238.05,1,101.0,238.05,0
59,318,2,680.98,2,318.0,680.98,258
123,354,2,569.64,2,338.0,569.64,230
54,285,3,926.5033333333334,3,543.6666666666666,926.5033333333334,231
29,29,1,205.8,1,139.0,205.8,0
282,282,1,176.9,1,60.0,176.9,0
113,259,2,164.475,2,50.5,164.475,146
12,325,4,216.12,4,282.0,216.12,313
106,106,1,129.85,1,19.0,129.85,0
98,98,1,136.31,1,97.0,136.31,0
100,201,4,489.425,4,239.25,489.425,101
318,318,1,117.72,1,1.0,117.72,0
16,240,4,237.8775,4,124.25,237.8775,223
3,364,6,401.49333333333334,6,173.33333333333334,401.49333333333334,361
112,112,1,126.05000000000001,1,54.0,126.05000000000001,0
262,357,4,328.4175,4,161.25,328.4175,95
33,78,4,121.875,4,27.5,121.875,44
113,113,1,193.65,1,107.0,193.65,0
66,311,3,455.7733333333333,3,214.33333333333334,455.77333333333337,245
372,372,1,107.33,1,41.0,107.33,0
28,267,4,641.91,4,300.0,641.9100000000001,239
330,330,1,381.66,1,228.0,381.66,0
3,70,2,280.275,2,127.5,280.275,67
65,213,3,398.3066666666667,3,374.3333333333333,398.3066666666667,147
42,360,3,853.3333333333334,3,2666.6666666666665,853.3333333333334,317
50,278,2,230.04,2,135.0,230.04,227
68,68,1,171.15,1,53.0,171.15,0
25,108,3,497.1333333333334,3,212.0,497.1333333333334,83
172,172,1,176.34,1,68.0,176.34,0
16,129,5,561.2,5,314.6,561.2,112
186,220,2,425.43,2,173.0,425.43,34
89,317,4,1147.6325,4,646.75,1147.6325000000002,228
262,374,2,115.45,2,62.0,115.45000000000002,112
213,213,1,146.16,1,96.0,146.16,0
60,371,9,333.6955555555556,9,252.22222222222223,333.69555555555553,310
19,316,10,168.203,10,40.1,168.203,296
5,361,11,624.9972727272727,11,541.4545454545455,624.9972727272727,355
199,199,1,310.83,1,141.0,310.83,0
63,374,4,416.23,4,199.25,416.23,311
60,298,4,93.36749999999999,4,44.75,93.36749999999999,238
68,278,6,339.6166666666667,6,126.0,339.6166666666667,210
67,225,4,104.30250000000001,4,82.75,104.30250000000001,157
128,128,1,263.73,1,206.0,263.73,0
187,371,7,393.36,7,143.42857142857142,393.36,184
56,267,4,879.4225,4,368.25,879.4224999999999,211
75,187,2,480.965,2,416.5,480.96500000000003,111
73,245,3,626.3066666666667,3,541.3333333333334,626.3066666666667,172
43,43,1,285.54,1,170.0,285.54,0
145,304,3,247.10666666666665,3,229.33333333333334,247.10666666666665,158
119,119,1,613.33,1,323.0,613.33,0
21,21,1,224.51,1,289.0,224.51,0
24,273,9,288.39000000000004,9,152.66666666666666,288.39000000000004,249
66,66,1,328.77,1,359.0,328.77,0
10,64,5,227.484,5,106.4,227.484,53
47,371,12,264.6775,12,172.91666666666666,264.6775,323
5,368,16,207.734375,16,95.3125,207.734375,362
15,227,3,241.22,3,147.33333333333334,241.22,211
11,11,1,416.35,1,179.0,416.35,0
12,187,3,68.03333333333335,3,32.333333333333336,68.03333333333335,175
17,17,1,209.49,1,143.0,209.49,0
30,30,1,892.1500000000001,1,763.0,892.1500000000001,0
12,297,7,135.26142857142858,7,83.0,135.26142857142858,285
73,73,1,212.17,1,127.0,212.17,0
3,364,7,252.39714285714285,7,90.14285714285714,252.39714285714285,361
218,359,3,406.9433333333333,3,208.66666666666666,406.9433333333333,141
19,19,1,549.8100000000001,1,460.0,549.8100000000001,0
71,71,1,141.53,1,56.0,141.53,0
72,247,4,277.7875,4,139.75,277.7875,174
84,84,1,157.2,1,108.0,157.2,0
45,243,3,311.5266666666667,3,188.0,311.52666666666664,197
18,47,2,154.745,2,59.5,154.745,29
38,224,3,418.89000000000004,3,178.0,418.89000000000004,186
106,106,2,52.0,2,37.0,52.0,0
253,253,1,632.28,1,1428.0,632.28,0
31,54,2,123.925,2,54.0,123.925,22
44,186,2,176.55,2,83.5,176.55,142
32,309,5,450.58599999999996,5,225.8,450.58600000000007,277
65,226,2,387.22499999999997,2,300.5,387.225,160
2,267,3,157.89666666666668,3,95.0,157.89666666666668,265
23,23,1,765.59,1,495.0,765.59,0
31,274,4,197.025,4,101.0,197.02499999999998,242
289,289,1,186.05,1,83.0,186.05,0
172,315,3,155.83333333333334,3,40.666666666666664,155.83333333333334,142
36,197,4,263.065,4,178.75,263.065,161
49,197,2,269.405,2,201.5,269.405,148
5,374,11,221.96454545454546,11,137.63636363636363,221.96454545454546,369
29,369,9,226.2611111111111,9,158.77777777777777,226.2611111111111,339
112,112,1,137.8,1,80.0,137.8,0
264,264,1,123.13,1,43.0,123.13,0
25,25,1,222.20000000000002,1,189.0,222.20000000000002,0
31,367,8,344.49,8,236.75,344.49,336
15,191,11,250.07545454545453,11,195.72727272727272,250.07545454545453,175
5,5,1,205.65,1,102.0,205.65,0
86,289,2,187.005,2,70.5,187.005,203
25,68,4,170.4925,4,88.75,170.4925,43
227,227,1,231.93,1,227.0,231.93,0
16,362,7,518.5371428571428,7,337.14285714285717,518.5371428571428,345
370,370,1,130.32,1,348.0,130.32,0
5,64,3,224.41333333333333,3,133.0,224.41333333333333,58
29,309,4,114.3,4,56.25,114.3,279
11,11,1,259.83,1,135.0,259.83,0
67,330,3,141.65333333333334,3,58.0,141.65333333333334,263
219,312,2,248.245,2,165.0,248.245,92
26,290,6,317.74666666666667,6,254.33333333333334,317.74666666666667,264
128,128,1,35.7,1,6.0,35.7,0
44,58,2,198.81,2,142.0,198.81,14
213,304,2,252.495,2,136.5,252.495,90
32,32,1,75.0,1,120.0,75.0,0
12,105,3,175.42333333333332,3,41.0,175.42333333333332,93
5,332,59,489.9096610169492,59,552.0169491525423,489.90966101694914,327
18,18,1,309.5,1,124.0,309.5,0
49,133,3,212.83,3,191.66666666666666,212.83,84
17,317,6,136.18166666666667,6,34.0,136.18166666666664,300
44,44,1,200.26,1,108.0,200.26,0
82,327,5,232.37800000000001,5,110.0,232.378,244
148,150,3,334.3566666666666,3,202.66666666666666,334.3566666666667,2
304,369,3,106.38,3,75.66666666666667,106.38,64
17,65,2,150.625,2,98.5,150.625,48
358,358,1,310.70000000000005,1,74.0,310.70000000000005,0
129,129,1,216.3,1,90.0,216.3,0
53,263,3,212.64333333333332,3,101.66666666666667,212.64333333333335,209
240,362,2,141.34,2,68.5,141.34,122
156,156,1,162.24,1,96.0,162.24,0
26,261,13,228.55461538461537,13,118.3076923076923,228.55461538461537,234
22,47,3,117.55,3,58.666666666666664,117.55,24
226,296,2,235.595,2,47.0,235.595,69
107,107,1,178.13,1,100.0,178.13,0
220,292,2,596.905,2,240.5,596.905,71
197,371,2,373.09000000000003,2,202.0,373.09000000000003,174
266,329,2,166.085,2,99.5,166.085,63
166,184,2,125.855,2,69.5,125.855,17
242,247,2,12.025,2,3.0,12.025,4
7,255,6,422.615,6,352.1666666666667,422.615,248
9,256,9,514.4622222222222,9,282.3333333333333,514.4622222222222,247
11,198,12,184.01250000000002,12,103.41666666666667,184.01250000000002,186
365,365,1,71.78999999999999,1,59.0,71.78999999999999,0
226,282,2,701.455,2,442.5,701.4549999999999,55
56,80,2,373.12,2,252.0,373.12,23
19,278,8,271.39125,8,124.0,271.39125,258
144,373,7,409.88,7,1054.857142857143,409.88,228
106,117,2,356.31,2,170.0,356.31,11
150,150,1,178.48000000000002,1,72.0,178.48000000000002,0
32,364,7,237.72571428571428,7,116.14285714285714,237.72571428571428,332
29,288,3,322.01,3,176.33333333333334,322.01,259
70,233,2,394.8,2,126.0,394.79999999999995,163
10,10,1,154.72,1,100.0,154.72,0
67,67,1,350.35,1,187.0,350.35,0
7,120,5,365.11199999999997,5,243.4,365.11199999999997,113
318,318,1,453.38,1,201.0,453.38,0
68,369,4,480.885,4,229.5,480.885,301
173,173,1,134.36,1,24.0,134.36,0
213,295,2,104.7,2,81.5,104.7,81
16,72,2,151.85,2,19.0,151.85,55
72,72,1,205.41000000000003,1,113.0,205.41000000000003,0
49,49,1,801.66,1,582.0,801.66,0
176,176,1,385.56,1,235.0,385.56,0
80,259,3,260.15333333333336,3,274.6666666666667,260.15333333333336,178
67,145,3,243.75,3,217.66666666666666,243.75,77
49,372,17,219.38764705882355,17,97.29411764705883,219.38764705882355,322
10,182,6,368.815,6,206.16666666666666,368.815,171
10,179,3,147.68333333333334,3,87.66666666666667,147.6833333333333,168
19,19,1,1191.23,1,628.0,1191.23,0
256,256,2,129.275,2,110.0,129.275,0
31,172,7,311.7728571428571,7,138.0,311.7728571428571,140
208,208,1,142.71,1,111.0,142.71,0
266,266,1,240.95,1,103.0,240.95,0
8,327,6,296.25,6,155.0,296.25,319
33,284,3,280.71999999999997,3,121.33333333333333,280.71999999999997,251
15,176,5,310.98400000000004,5,149.4,310.98400000000004,161
57,192,2,237.525,2,98.5,237.525,134
1,284,3,109.22666666666667,3,40.0,109.22666666666667,283
1,283,4,356.8925,4,176.0,356.8925,281
51,284,3,380.03666666666663,3,338.0,380.03666666666663,232
71,86,2,216.68,2,106.0,216.68,14
51,320,7,356.83714285714285,7,102.0,356.83714285714285,268
82,327,2,153.095,2,129.5,153.095,245
2,373,23,501.534347826087,23,314.39130434782606,501.534347826087,370
220,220,1,426.85,1,173.0,426.85,0
60,60,1,1004.88,1,602.0,1004.88,0
113,166,3,510.51666666666665,3,180.33333333333334,510.51666666666665,52
304,304,1,48.349999999999994,1,17.0,48.349999999999994,0
17,77,4,263.435,4,237.0,263.435,60
67,256,2,1003.92,2,264.0,1003.92,189
278,278,1,635.9,1,168.0,635.9,0
21,316,2,189.14499999999998,2,154.0,189.14499999999998,294
277,277,1,23.35,1,59.0,23.35,0
177,231,3,131.69,3,84.66666666666667,131.69,54
9,168,7,334.74285714285713,7,119.71428571428571,334.74285714285713,159
50,50,1,205.75,1,105.0,205.75,0
371,371,1,424.03,1,173.0,424.03,0
37,37,1,137.7,1,96.0,137.7,0
227,227,1,292.21,1,317.0,292.21,0
155,298,4,94.17500000000001,4,37.5,94.17500000000001,142
11,11,1,350.52,1,244.0,350.52,0
8,78,4,1204.83,4,954.5,1204.83,69
182,182,1,104.25999999999999,1,108.0,104.25999999999999,0
235,235,1,30.15,1,6.0,30.15,0
33,257,24,364.45416666666665,24,199.70833333333334,364.45416666666665,224
4,373,14,504.9478571428572,14,294.42857142857144,504.9478571428572,369
59,362,4,328.75,4,276.5,328.75,302
9,9,1,95.29,1,39.0,95.29,0
32,302,21,517.342380952381,21,563.1904761904761,517.342380952381,269
22,360,5,400.92400000000004,5,188.8,400.92400000000004,338
141,141,4,407.4475,4,410.25,407.4475,0
11,368,10,469.879,10,246.3,469.879,357
2,372,19,291.31684210526316,19,142.68421052631578,291.31684210526316,369
33,33,1,175.0,1,61.0,175.0,0
33,367,6,367.8283333333334,6,183.83333333333334,367.8283333333334,333
112,112,1,223.85999999999999,1,264.0,223.85999999999999,0
36,374,5,666.964,5,419.6,666.964,337
205,205,1,87.8,1,40.0,87.8,0
42,191,3,199.78333333333333,3,55.0,199.78333333333333,149
63,277,2,510.45000000000005,2,183.0,510.45000000000005,213
267,359,4,332.7575,4,223.75,332.7575,92
15,255,10,369.591,10,218.0,369.591,240
31,267,7,403.86428571428576,7,352.0,403.86428571428576,236
59,294,2,425.17,2,293.0,425.16999999999996,234
56,157,2,270.435,2,161.5,270.435,101
302,302,1,380.0,1,142.0,380.0,0
262,262,1,156.6,1,108.0,156.6,0
61,61,1,295.05,1,119.0,295.05,0
9,309,2,148.975,2,76.5,148.975,299
68,297,3,740.0300000000001,3,422.3333333333333,740.0300000000001,229
229,331,2,170.795,2,75.5,170.79500000000002,101
80,271,2,499.415,2,126.5,499.41499999999996,190
22,210,4,340.32,4,220.5,340.32,188
86,86,1,153.12,1,168.0,153.12,0
36,50,2,302.95,2,120.0,302.95,13
11,357,12,307.8525,12,214.75,307.8525,345
26,370,5,148.222,5,52.2,148.222,344
12,327,4,349.3975,4,249.0,349.3975,315
2,365,3,109.82666666666667,3,43.333333333333336,109.82666666666667,363
21,21,1,172.8,1,159.0,172.8,0
10,357,7,191.41285714285715,7,182.14285714285714,191.41285714285715,347
26,259,2,217.15,2,129.0,217.15,232
24,24,1,235.25,1,93.0,235.25,0
198,204,2,216.225,2,87.5,216.225,5
360,360,1,60.48,1,144.0,60.48,0
40,70,2,178.83,2,74.0,178.83,30
35,225,11,214.4690909090909,11,143.36363636363637,214.4690909090909,189
89,299,2,643.3100000000001,2,306.0,643.31,209
39,275,5,331.12800000000004,5,165.4,331.12800000000004,235
15,372,5,411.554,5,182.6,411.554,356
38,214,2,336.8,2,63.0,336.79999999999995,176
262,262,1,291.5,1,211.0,291.5,0
19,291,3,570.7066666666667,3,307.3333333333333,570.7066666666666,272
25,374,4,394.9925,4,264.5,394.9925,348
179,179,1,225.4,1,44.0,225.4,0
37,228,3,295.2633333333333,3,134.33333333333334,295.2633333333333,190
58,179,4,330.2375,4,223.25,330.2375,120
43,277,2,65.025,2,27.5,65.025,233
43,43,1,106.80000000000001,1,72.0,106.80000000000001,0
117,287,7,270.36,7,110.71428571428571,270.36,170
121,217,2,203.2,2,128.0,203.2,95
8,323,5,319.342,5,247.8,319.342,315
42,42,1,473.0,1,277.0,473.0,0
74,282,4,950.51,4,546.5,950.51,207
4,114,6,124.96833333333335,6,66.0,124.96833333333335,109
45,45,1,490.47,1,241.0,490.47,0
33,33,1,179.4,1,146.0,179.4,0
337,337,1,323.40000000000003,1,198.0,323.40000000000003,0
51,51,1,389.12,1,296.0,389.12,0
58,58,1,435.6,1,284.0,435.6,0
371,371,1,160.39,1,117.0,160.39,0
85,85,1,678.8,1,1072.0,678.8,0
78,180,2,163.92,2,125.0,163.92000000000002,101
91,226,2,191.07,2,111.0,191.07,134
156,156,1,306.58000000000004,1,82.0,306.58000000000004,0
56,155,6,232.94833333333335,6,189.83333333333334,232.94833333333335,99
222,222,1,136.2,1,60.0,136.2,0
40,268,9,1197.38,9,466.0,1197.38,228
4,248,5,222.04000000000002,5,84.2,222.04000000000002,244
47,313,7,376.2485714285714,7,225.0,376.2485714285714,265
56,371,15,547.158,15,435.93333333333334,547.158,315
4,255,6,115.13833333333334,6,46.166666666666664,115.13833333333334,250
58,330,3,203.9666666666667,3,140.0,203.9666666666667,272
176,358,4,233.19,4,91.0,233.19,181
30,30,1,151.05,1,35.0,151.05,0
365,365,1,165.0,1,100.0,165.0,0
205,205,1,109.2,1,24.0,109.2,0
257,257,1,98.73,1,121.0,98.73,0
23,267,7,79.38571428571429,7,65.0,79.38571428571427,243
29,365,9,437.1388888888889,9,219.77777777777777,437.1388888888889,336
315,315,1,171.13,1,95.0,171.13,0
77,114,2,304.43,2,148.0,304.42999999999995,36
38,54,2,384.89,2,145.5,384.89,16
47,288,2,440.31,2,228.5,440.31,240
2,183,3,221.10333333333332,3,82.33333333333333,221.10333333333332,180
164,170,2,318.875,2,141.5,318.875,6
277,277,1,151.5,1,85.0,151.5,0
169,169,1,320.25,1,190.0,320.25,0
15,368,27,2981.081851851852,27,2020.5555555555557,2981.0818518518518,352
25,369,9,213.46555555555557,9,160.22222222222223,213.46555555555557,343
26,26,1,157.63,1,141.0,157.63,0
29,87,2,63.725,2,35.5,63.725,58
54,197,2,89.415,2,46.0,89.41499999999999,143
44,77,2,319.34999999999997,2,363.0,319.34999999999997,32
47,292,3,233.87333333333333,3,151.66666666666666,233.87333333333333,244
359,359,1,98.30000000000001,1,26.0,98.30000000000001,0
197,197,2,95.95,2,92.0,95.95,0
16,371,7,142.0857142857143,7,91.42857142857143,142.0857142857143,355
2,373,13,314.70461538461535,13,219.84615384615384,314.70461538461535,371
59,374,13,347.57153846153847,13,357.9230769230769,347.57153846153847,314
51,368,4,277.7075,4,173.0,277.7075,316
254,308,2,332.08,2,216.5,332.08,53
