CustomerID,duration,event_observed,Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime
15693,0,1,295,295,1,37.5,1,30.0,37.5,0
15694,366,0,1,368,12,360.9508333333333,12,81.75,360.9508333333333,366
15695,83,1,233,317,2,360.53,2,136.0,360.53,83
15696,260,0,59,320,5,234.02200000000002,5,74.2,234.02200000000002,260
15697,0,1,325,325,1,246.75,1,127.0,246.75,0
15698,0,1,260,260,1,46.2,1,60.0,46.2,0
15702,205,0,112,318,2,70.19500000000001,2,51.5,70.19500000000001,205
15704,81,0,138,219,2,720.52,2,340.5,720.52,81
15708,55,0,5,61,3,323.06333333333333,3,123.0,323.06333333333333,55
15709,0,1,225,225,1,194.6,1,48.0,194.6,0
15710,0,0,53,53,1,898.87,1,641.0,898.87,0
15711,128,1,192,320,2,210.125,2,99.5,210.125,128
15712,359,0,15,374,7,342.86428571428576,7,113.0,342.86428571428576,359
15713,357,0,2,359,3,218.03,3,120.0,218.03,357
15714,102,0,89,191,3,151.31,3,58.333333333333336,151.31,102
15715,63,1,191,255,5,131.60399999999998,5,49.2,131.60399999999998,63
15716,362,0,5,368,8,239.19375,8,133.75,239.19375,362
15717,171,0,57,228,4,114.17500000000001,4,38.5,114.17500000000001,171
15718,0,0,176,176,1,293.79,1,95.0,293.79,0
15719,357,0,17,374,18,286.9944444444444,18,146.55555555555554,286.9944444444444,357
15720,0,1,186,186,1,140.49,1,46.0,140.49,0
15722,195,0,81,276,6,503.79833333333335,6,209.33333333333334,503.79833333333335,195
15723,162,0,47,210,3,246.66666666666666,3,118.0,246.66666666666666,162
15724,0,0,36,36,1,92.6,1,44.0,92.6,0
15726,0,0,26,26,1,321.91,1,123.0,321.91,0
15727,297,0,23,320,8,526.58125,8,355.625,526.58125,297
15728,64,0,15,80,2,272.3,2,66.0,272.3,64
15729,3,0,36,39,2,53.775000000000006,2,9.5,53.775000000000006,3
15730,49,0,17,67,2,302.85,2,186.0,302.85,49
15731,0,1,189,189,1,125.3,1,122.0,125.3,0
15732,301,0,8,309,9,154.21666666666667,9,127.33333333333333,154.21666666666667,301
15734,110,0,72,183,2,461.925,2,85.0,461.92500000000007,110
15735,0,0,57,57,1,327.68,1,206.0,327.68,0
15736,0,0,71,71,2,883.56,2,604.0,883.56,0
15738,356,0,8,365,26,329.2519230769231,26,242.42307692307693,329.2519230769231,356
15741,160,0,94,254,2,104.31,2,35.0,104.31,160
15742,0,1,255,255,1,156.87,1,51.0,156.87,0
15747,314,0,11,326,6,258.8616666666667,6,146.33333333333334,258.8616666666667,314
15748,0,0,85,85,2,232.72500000000002,2,105.5,232.72500000000002,0
15750,371,0,2,374,12,360.87175,12,233.83333333333334,360.87175,371
15751,272,0,96,369,11,125.49454545454546,11,40.27272727272727,125.49454545454546,272
15752,84,0,8,93,3,519.32,3,328.3333333333333,519.32,84
15754,161,0,129,291,6,429.84,6,260.5,429.84,161
15755,356,0,15,371,11,329.8972727272727,11,237.0,329.8972727272727,356
15757,160,0,22,183,4,556.485,4,316.5,556.485,160
15759,226,0,147,373,4,144.47250000000003,4,115.75,144.47250000000003,226
15760,0,1,266,266,2,6958.17,2,1.0,6958.17,0
15761,0,0,78,78,1,143.05,1,31.0,143.05,0
15764,44,0,70,114,2,611.5550000000001,2,447.5,611.5550000000001,44
15765,0,1,302,302,1,370.63,1,335.0,370.63,0
15766,225,0,92,318,2,258.0,2,82.0,258.0,225
15768,260,0,112,372,31,473.77612903225804,31,128.09677419354838,473.77612903225804,260
15769,357,0,7,364,21,1545.3142857142857,21,925.3333333333334,1545.3142857142857,357
15770,0,1,248,248,1,321.45,1,67.0,321.45,0
15771,89,1,240,329,3,335.5133333333333,3,170.66666666666666,335.5133333333333,89
15772,0,0,54,54,1,280.88,1,110.0,280.88,0
15773,0,0,45,45,1,138.84,1,99.0,138.84,0
15774,238,0,54,292,5,203.50799999999998,5,75.6,203.50799999999998,238
15775,0,1,267,267,1,45.6,1,192.0,45.6,0
15777,172,0,32,204,3,238.5,3,73.66666666666667,238.5,172
15778,0,0,67,67,1,307.95,1,101.0,307.95,0
15779,69,0,99,168,2,62.040000000000006,2,10.0,62.04,69
15782,0,0,66,66,1,1399.36,1,980.0,1399.36,0
15784,204,0,103,308,2,424.16499999999996,2,190.5,424.16499999999996,204
15785,345,0,15,360,11,330.99636363636364,11,260.6363636363636,330.99636363636364,345
15786,118,0,53,172,2,1791.31,2,1308.5,1791.31,118
15788,0,0,144,144,1,221.82999999999998,1,115.0,221.82999999999998,0
15789,192,0,67,259,5,322.142,5,412.2,322.142,192
15791,112,0,165,277,3,665.2166666666667,3,413.0,665.2166666666666,112
15792,218,0,35,254,2,466.92,2,303.0,466.92,218
15793,359,0,14,374,5,286.79200000000003,5,226.4,286.79200000000003,359
15794,0,1,372,373,2,388.5,2,144.0,388.5,0
15795,260,0,66,326,7,195.69428571428574,7,118.57142857142857,195.69428571428574,260
15796,243,0,10,254,9,273.6688888888889,9,97.0,273.6688888888889,243
15797,100,1,217,317,2,306.84000000000003,2,204.0,306.84000000000003,100
15798,188,0,128,317,3,511.78999999999996,3,305.0,511.78999999999996,188
15799,0,0,54,54,1,537.1999999999999,1,386.0,537.1999999999999,0
15800,165,0,89,254,5,106.03599999999999,5,48.6,106.03599999999999,165
15803,230,0,81,312,3,504.6133333333333,3,246.66666666666666,504.6133333333333,230
15805,343,0,21,365,13,358.5192307692308,13,218.30769230769232,358.5192307692308,343
15807,257,0,44,302,2,456.81,2,551.0,456.81,257
15808,368,0,5,374,18,804.5572222222222,18,320.8333333333333,804.5572222222222,368
15809,75,0,95,171,2,379.335,2,199.5,379.33500000000004,75
15810,286,0,22,309,4,401.765,4,198.0,401.765,286
15811,22,0,1,24,2,778.69,2,402.5,778.69,22
15812,288,0,71,360,7,485.76142857142855,7,361.14285714285717,485.76142857142855,288
15814,210,0,29,239,2,344.555,2,228.5,344.555,210
15816,0,0,178,178,2,72.07499999999999,2,27.0,72.07499999999999,0
15817,122,0,56,179,3,922.1333333333333,3,532.0,922.1333333333332,122
15818,0,1,224,224,1,340.5,1,284.0,340.5,0
15819,200,0,67,267,6,338.2233333333333,6,261.8333333333333,338.2233333333333,200
15822,240,0,129,369,4,238.6475,4,143.75,238.6475,240
15823,358,0,8,367,3,1294.0566666666666,3,591.3333333333334,1294.0566666666666,358
15824,78,0,89,168,2,445.47,2,239.0,445.47,78
15826,0,1,204,204,1,943.97,1,861.0,943.97,0
15827,328,0,8,336,16,122.37375,16,58.875,122.37375,328
15828,0,0,11,11,1,1108.82,1,367.0,1108.82,0
15833,0,1,373,373,1,80.4,1,24.0,80.4,0
15834,47,0,12,60,3,513.08,3,284.6666666666667,513.08,47
15837,0,0,121,121,1,385.03000000000003,1,216.0,385.03000000000003,0
15838,357,0,3,360,16,2532.495,16,2893.5,2532.495,357
15841,343,0,22,365,5,303.66999999999996,5,289.8,303.67,343
15842,134,0,29,163,2,274.4,2,148.0,274.4,134
15845,145,0,172,318,3,238.17,3,67.33333333333333,238.17,145
15846,0,0,21,21,1,107.01,1,79.0,107.01,0
15847,213,0,64,277,3,144.43333333333334,3,64.66666666666667,144.43333333333334,213
15848,0,1,257,257,1,137.99,1,45.0,137.99,0
15850,349,0,12,362,4,192.9675,4,259.0,192.9675,349
15851,0,0,162,162,1,109.73,1,67.0,109.73,0
15852,0,0,162,162,1,96.55,1,12.0,96.55,0
15854,352,0,12,365,9,289.90666666666664,9,85.0,289.9066666666667,352
15855,0,0,112,112,1,340.48,1,242.0,340.48,0
15856,370,0,1,372,26,680.9088461538462,26,359.96153846153845,680.9088461538462,370
15857,0,0,66,66,1,273.48,1,276.0,273.48,0
15858,362,0,3,365,9,278.7522222222222,9,194.55555555555554,278.7522222222222,362
15859,0,0,68,68,1,438.46,1,174.0,438.46,0
15860,364,0,4,369,10,149.88,10,89.4,149.88,364
15861,224,0,92,316,4,305.57,4,327.25,305.57,224
15862,348,0,9,358,10,203.364,10,105.9,203.364,348
15863,105,1,253,358,3,95.42,3,47.666666666666664,95.42,105
15864,0,0,17,17,1,244.44000000000003,1,294.0,244.44000000000003,0
15865,290,0,49,339,2,673.145,2,386.5,673.145,290
15867,355,0,5,361,17,307.3417647058824,17,180.05882352941177,307.3417647058824,355
15868,0,1,219,219,1,94.53,1,57.0,94.53,0
15869,0,1,262,262,1,171.47,1,98.0,171.47,0
15870,49,0,32,82,3,168.67333333333332,3,57.0,168.67333333333332,49
15871,0,0,73,73,1,33.099999999999994,1,5.0,33.099999999999994,0
15872,171,0,14,186,2,206.5,2,140.0,206.5,171
15873,1,0,135,136,4,78.47999999999999,4,288.0,78.48,1
15874,313,0,23,337,14,491.34857142857146,14,183.42857142857142,491.34857142857146,313
15875,0,1,282,282,1,108.52,1,74.0,108.52,0
15876,39,0,45,84,2,724.5699999999999,2,443.0,724.5699999999999,39
15878,171,1,197,369,2,165.385,2,121.5,165.385,171
15879,317,0,40,358,4,284.45,4,159.75,284.45,317
15880,0,0,5,5,1,329.03000000000003,1,202.0,329.03000000000003,0
15882,360,0,4,365,6,163.27,6,89.66666666666667,163.27,360
15884,303,0,68,372,2,122.30000000000001,2,76.0,122.30000000000001,303
15885,303,0,19,323,12,131.03916666666666,12,42.583333333333336,131.03916666666666,303
15886,181,0,52,234,3,290.5933333333333,3,173.33333333333334,290.5933333333333,181
15887,148,0,42,191,3,342.3833333333334,3,201.66666666666666,342.3833333333334,148
15888,125,0,36,162,2,130.425,2,31.5,130.425,125
15889,360,0,5,365,7,182.79999999999998,7,105.0,182.79999999999998,360
15890,210,0,30,240,5,107.13,5,23.8,107.13,210
15892,0,1,305,305,1,128.2,1,46.0,128.2,0
15893,0,0,117,117,1,305.28000000000003,1,288.0,305.28000000000003,0
15894,0,0,5,5,1,151.44,1,111.0,151.44,0
15898,360,0,3,364,22,187.6936363636364,22,82.72727272727273,187.6936363636364,360
15899,0,0,4,4,1,56.25,1,39.0,56.25,0
15900,148,0,49,198,3,183.09666666666666,3,146.66666666666666,183.09666666666666,148
15901,92,0,87,179,4,83.9975,4,79.0,83.9975,92
15902,0,0,16,16,1,145.01,1,124.0,145.01,0
15903,316,0,14,330,5,762.6160000000001,5,303.2,762.6160000000001,316
15905,0,0,179,179,1,114.69,1,82.0,114.69,0
15906,76,0,10,86,3,320.8333333333333,3,68.33333333333333,320.8333333333333,76
15908,21,0,126,148,2,379.31,2,86.5,379.31,21
15910,287,0,36,323,7,204.61285714285714,7,163.57142857142858,204.61285714285714,287
15911,106,1,259,366,8,212.53,8,101.25,212.53,106
15912,293,0,72,365,7,115.72571428571429,7,82.0,115.72571428571428,293
15913,0,0,170,170,1,6.300000000000001,1,3.0,6.300000000000001,0
15914,0,0,14,14,2,102.995,2,74.5,102.99499999999999,0
15915,0,0,37,37,1,364.45,1,414.0,364.45,0
15916,362,0,2,365,7,267.8328571428571,7,133.0,267.8328571428571,362
15917,131,1,242,373,4,101.7675,4,51.5,101.7675,131
15918,0,1,267,267,1,248.65,1,87.0,248.65,0
15919,0,0,4,4,1,214.07999999999998,1,175.0,214.07999999999998,0
15920,301,0,60,361,5,80.328,5,27.8,80.328,301
15921,243,0,32,276,3,150.74333333333334,3,57.666666666666664,150.74333333333334,243
15922,0,0,9,9,1,369.5,1,138.0,369.5,0
15923,0,0,8,8,1,127.08,1,122.0,127.08,0
15924,0,1,367,367,1,102.82,1,103.0,102.82,0
15926,0,0,178,178,1,134.44,1,155.0,134.44,0
15927,0,1,283,283,1,106.54,1,66.0,106.54,0
15928,0,1,292,292,1,293.53,1,164.0,293.53,0
15929,0,1,280,280,1,594.0,1,120.0,594.0,0
15931,0,0,64,64,1,239.9,1,118.0,239.9,0
15934,11,0,53,65,2,1095.33,2,1083.0,1095.33,11
15936,88,0,15,103,2,141.395,2,105.5,141.395,88
15938,100,0,92,192,4,82.5575,4,52.25,82.5575,100
15939,0,0,10,10,1,2945.38,1,1532.0,2945.38,0
15941,0,1,273,273,1,405.0,1,60.0,405.0,0
15943,28,1,285,313,2,135.64499999999998,2,91.5,135.64499999999998,28
15944,332,0,29,362,3,613.0466666666666,3,269.6666666666667,613.0466666666666,332
15945,372,0,1,374,4,161.5675,4,86.25,161.5675,372
15946,131,0,138,269,3,768.06,3,538.0,768.06,131
15948,0,0,60,60,1,553.85,1,285.0,553.85,0
15950,307,0,11,318,6,896.0333333333333,6,439.1666666666667,896.0333333333333,307
15951,0,0,17,17,1,304.95,1,107.0,304.95,0
15953,367,0,5,372,11,180.98181818181817,11,86.36363636363636,180.98181818181817,367
15954,0,1,225,225,1,190.75,1,119.0,190.75,0
15955,281,0,8,290,9,471.3444444444445,9,230.88888888888889,471.3444444444445,281
15956,175,1,187,362,2,308.8,2,139.0,308.79999999999995,175
15957,0,0,56,56,2,246.18,2,121.0,246.18,0
15958,147,0,39,186,3,119.25666666666666,3,40.333333333333336,119.25666666666666,147
15959,0,1,318,318,3,180.96333333333334,3,89.66666666666667,180.96333333333337,0
15960,61,0,10,71,4,102.7375,4,64.5,102.73750000000001,61
15961,0,0,15,15,1,451.28999999999996,1,154.0,451.28999999999996,0
15962,0,0,85,85,1,289.48,1,228.0,289.48,0
15964,0,1,299,299,1,269.21000000000004,1,93.0,269.21000000000004,0
15965,369,0,3,372,10,211.92600000000002,10,95.3,211.92600000000002,369
15966,0,0,86,86,1,426.53000000000003,1,275.0,426.53000000000003,0
15967,359,0,15,374,10,256.832,10,97.8,256.832,359
15968,0,0,24,24,1,404.55,1,247.0,404.55,0
15969,96,0,61,158,2,230.475,2,49.5,230.475,96
15970,0,1,234,234,1,703.22,1,382.0,703.22,0
15971,346,0,21,367,6,283.83,6,89.0,283.83,346
15972,143,0,92,236,5,353.866,5,93.6,353.866,143
15973,62,0,2,65,3,226.87333333333333,3,65.0,226.87333333333336,62
15976,140,0,46,187,4,316.6925,4,194.5,316.6925,140
15978,211,0,68,280,2,1090.32,2,778.0,1090.32,211
15979,0,1,238,238,1,329.22,1,450.0,329.22,0
15980,65,0,126,192,4,1036.205,4,815.5,1036.205,65
15981,218,0,37,256,13,458.02230769230766,13,227.76923076923077,458.02230769230766,218
15982,0,1,241,241,1,324.51,1,131.0,324.51,0
15983,367,0,1,369,6,409.81666666666666,6,256.6666666666667,409.81666666666666,367
15984,369,0,4,374,21,273.0995238095238,21,189.0952380952381,273.0995238095238,369
15985,124,0,72,197,5,314.572,5,332.8,314.572,124
15986,0,0,17,17,1,186.3,1,100.0,186.3,0
15987,10,0,4,15,2,108.35,2,76.0,108.35,10
15988,105,1,187,292,2,291.055,2,148.0,291.055,105
15989,361,0,11,373,2,184.155,2,84.5,184.155,361
15990,155,0,130,285,5,241.12800000000001,5,128.6,241.12800000000001,155
15991,0,0,170,170,1,150.55,1,41.0,150.55,0
15992,57,0,32,89,2,427.305,2,248.5,427.305,57
15994,224,0,47,271,2,380.70500000000004,2,144.5,380.70500000000004,224
15995,0,0,50,50,1,694.54,1,352.0,694.54,0
15996,31,0,2,33,2,308.535,2,179.0,308.53499999999997,31
15998,345,0,29,374,11,472.17454545454547,11,301.6363636363636,472.17454545454547,345
15999,0,1,371,371,1,20.4,1,24.0,20.4,0
16001,0,0,17,17,1,583.39,1,337.0,583.39,0
16002,0,1,261,261,1,169.21,1,70.0,169.21,0
16003,354,0,17,372,5,575.692,5,205.0,575.692,354
16004,208,0,110,319,5,429.27799999999996,5,215.2,429.27799999999996,208
16005,74,0,11,86,6,297.7966666666667,6,164.83333333333334,297.7966666666667,74
16006,0,0,23,23,1,231.42,1,121.0,231.42,0
16007,159,0,19,179,3,453.0833333333333,3,414.3333333333333,453.0833333333333,159
16008,248,0,18,266,12,405.0291666666667,12,242.83333333333334,405.0291666666667,248
16010,35,0,12,47,8,162.8075,8,89.625,162.8075,35
16011,372,0,2,374,14,177.57142857142858,14,100.92857142857143,177.57142857142858,372
16012,128,0,37,165,2,781.65,2,480.5,781.6500000000001,128
16013,360,0,7,367,39,513.0728205128205,39,265.2307692307692,513.0728205128205,360
16014,269,0,44,313,2,226.725,2,102.0,226.725,269
16016,35,0,2,38,4,245.2275,4,104.25,245.2275,35
16017,286,0,53,339,4,333.425,4,133.25,333.425,286
16018,336,0,32,368,2,144.615,2,156.5,144.615,336
16019,343,0,17,361,18,752.3844444444444,18,290.3333333333333,752.3844444444444,343
16021,149,0,31,180,2,243.515,2,138.0,243.515,149
16024,0,0,47,47,2,116.48,2,53.5,116.48,0
16027,242,0,93,336,9,123.74888888888889,9,105.77777777777777,123.74888888888889,242
16028,0,1,231,231,1,82.2,1,18.0,82.2,0
16029,359,0,8,367,47,876.2617021276596,47,346.3404255319149,876.2617021276596,359
16032,67,0,92,159,6,327.62,6,244.5,327.62,67
16033,115,0,5,121,8,248.20374999999999,8,90.375,248.20375,115
16034,14,0,30,45,3,157.87333333333333,3,114.33333333333333,157.87333333333333,14
16035,0,1,196,196,1,217.73,1,33.0,217.73,0
16036,196,0,60,256,2,898.96,2,326.5,898.96,196
16037,103,0,180,284,2,327.16,2,169.0,327.16,103
16039,204,0,59,264,2,228.2,2,204.5,228.20000000000002,204
16040,179,0,66,245,4,275.8375,4,125.25,275.8375,179
16042,74,0,15,89,3,355.95,3,229.0,355.95,74
16043,102,0,15,117,4,270.65000000000003,4,127.0,270.65000000000003,102
16044,0,0,71,71,1,340.84000000000003,1,170.0,340.84000000000003,0
16045,81,0,52,134,4,523.5575,4,302.75,523.5575,81
16046,0,1,198,198,1,235.78,1,248.0,235.78,0
16047,0,1,318,318,1,107.14,1,1.0,107.14,0
16048,176,0,9,185,4,204.69750000000002,4,106.25,204.69750000000002,176
16049,141,0,11,152,3,259.11333333333334,3,123.0,259.11333333333334,141
16050,17,0,19,37,2,81.4,2,55.0,81.4,17
16051,0,1,317,317,1,188.44,1,80.0,188.44,0
16053,197,0,49,246,4,530.7225,4,318.5,530.7225000000001,197
16054,198,0,54,253,3,442.66,3,137.0,442.66,198
16057,181,0,155,337,3,530.5766666666667,3,276.0,530.5766666666667,181
16058,0,0,42,42,1,62.7,1,18.0,62.7,0
16059,201,0,3,205,7,245.52285714285716,7,120.14285714285714,245.52285714285716,201
16060,93,0,36,130,3,180.65,3,81.0,180.65,93
16061,0,0,67,67,1,89.65,1,19.0,89.65,0
16062,157,0,15,172,4,427.4575,4,308.75,427.4575,157
16064,0,1,361,361,1,109.31,1,55.0,109.31,0
16065,97,0,1,99,8,249.01625,8,150.875,249.01625,97
16067,112,1,198,311,3,1089.7033333333334,3,412.0,1089.7033333333334,112
16068,0,1,229,229,1,115.73,1,48.0,115.73,0
16069,0,0,53,53,1,457.7,1,138.0,457.7,0
16071,127,0,163,291,3,250.1866666666667,3,172.33333333333334,250.1866666666667,127
16072,121,0,64,185,3,1198.59,3,480.0,1198.59,121
16074,0,0,26,26,1,252.5,1,38.0,252.5,0
16075,61,0,138,200,2,368.46500000000003,2,135.5,368.46500000000003,61
16077,0,1,261,261,1,2300.4,1,840.0,2300.4,0
16078,0,1,305,305,1,283.79,1,184.0,283.79,0
16080,64,0,21,86,2,192.70000000000002,2,85.0,192.70000000000002,64
16081,307,0,2,310,4,409.285,4,189.25,409.28499999999997,307
16082,0,1,306,306,1,106.75,1,39.0,106.75,0
16083,6,0,18,24,2,516.9,2,303.0,516.9,6
16085,308,0,16,324,7,194.21714285714285,7,106.57142857142857,194.21714285714285,308
16086,370,0,3,373,6,290.59999999999997,6,169.16666666666666,290.59999999999997,370
16087,300,0,25,325,5,347.98400000000004,5,132.8,347.98400000000004,300
16088,15,1,211,227,2,718.715,2,186.5,718.7149999999999,15
16089,122,0,22,145,2,131.745,2,59.5,131.745,122
16090,0,1,260,260,1,180.56,1,58.0,180.56,0
16092,74,0,140,215,3,256.6933333333333,3,186.66666666666666,256.6933333333333,74
16094,227,0,11,238,7,373.9042857142857,7,196.14285714285714,373.9042857142857,227
16095,0,0,92,92,1,447.05,1,265.0,447.05,0
16096,228,0,52,281,3,421.45000000000005,3,181.66666666666666,421.45,228
16098,351,0,9,360,8,304.45875,8,191.125,304.45875,351
16099,229,0,53,282,4,210.325,4,131.5,210.325,229
16100,0,0,98,98,1,582.64,1,438.0,582.64,0
16101,126,0,70,197,3,646.1533333333333,3,362.3333333333333,646.1533333333333,126
16103,311,0,25,336,16,297.629375,16,130.0625,297.629375,311
16104,314,0,54,369,8,309.53125,8,115.625,309.53125,314
16105,165,0,74,240,4,512.3075,4,448.75,512.3075,165
16108,197,0,70,267,3,464.47333333333336,3,286.0,464.47333333333336,197
16109,0,1,334,334,1,327.6,1,480.0,327.6,0
16110,0,0,158,158,1,460.64,1,160.0,460.64,0
16111,0,0,64,64,1,549.33,1,233.0,549.33,0
16115,176,0,33,210,4,223.23,4,148.75,223.23000000000002,176
16117,189,0,38,227,2,211.095,2,95.5,211.095,189
16118,0,1,288,288,1,4376.25,1,2851.0,4376.25,0
16119,329,0,30,359,6,216.24166666666667,6,95.16666666666667,216.24166666666667,329
16120,0,0,58,58,2,829.1850000000001,2,641.5,829.1850000000001,0
16121,175,0,26,201,3,198.46,3,101.0,198.46,175
16122,58,0,2,61,3,105.64,3,90.0,105.64,58
16124,314,0,54,368,3,507.83,3,249.66666666666666,507.83,314
16125,358,0,3,361,14,306.5964285714286,14,129.92857142857142,306.5964285714286,358
16126,358,0,15,373,11,759.7118181818182,11,365.0,759.7118181818182,358
16127,0,1,362,362,1,145.06,1,68.0,145.06,0
16128,130,0,16,147,6,320.1383333333333,6,242.83333333333334,320.1383333333334,130
16129,100,0,43,143,3,465.34999999999997,3,420.3333333333333,465.34999999999997,100
16130,195,0,58,253,4,246.87,4,74.0,246.87,195
16131,362,0,11,373,6,1075.1466666666668,6,494.3333333333333,1075.1466666666668,362
16132,83,0,180,263,2,332.09999999999997,2,140.0,332.1,83
16133,241,0,12,254,23,365.3573913043478,23,207.2173913043478,365.3573913043478,241
16134,117,0,59,176,3,509.0833333333333,3,422.0,509.0833333333333,117
16135,0,1,219,219,1,301.9,1,186.0,301.9,0
16136,0,1,299,299,1,237.42,1,234.0,237.42,0
16137,0,1,316,316,1,422.7,1,210.0,422.7,0
16138,212,0,14,226,3,303.45,3,258.0,303.45000000000005,212
16139,13,1,358,372,2,237.87,2,136.0,237.87,13
16140,70,0,7,77,2,416.21000000000004,2,323.0,416.21,70
16141,0,0,53,53,1,335.54,1,172.0,335.54,0
16143,360,0,5,365,7,355.1271428571428,7,156.0,355.1271428571428,360
16145,196,0,24,220,8,375.74375000000003,8,268.375,375.74375000000003,196
16146,0,0,84,84,1,212.25,1,117.0,212.25,0
16147,272,0,36,308,4,505.9775,4,287.25,505.9775,272
16148,0,0,72,72,1,310.3,1,178.0,310.3,0
16149,0,0,65,65,1,141.70000000000002,1,290.0,141.70000000000002,0
16150,350,0,8,358,6,390.42833333333334,6,186.16666666666666,390.4283333333333,350
16153,141,0,56,198,6,551.5433333333333,6,436.6666666666667,551.5433333333334,141
16155,158,0,17,175,5,159.38,5,99.0,159.38,158
16156,354,0,18,373,11,281.4672727272727,11,175.63636363636363,281.4672727272727,354
16158,211,0,158,370,9,69.81333333333333,9,20.22222222222222,69.81333333333333,211
16159,266,0,106,372,3,294.86333333333334,3,133.0,294.86333333333334,266
16161,300,0,4,305,25,288.4236,25,150.4,288.4236,300
16163,372,0,1,373,5,398.596,5,115.2,398.596,372
16165,0,0,141,141,1,79.9,1,2.0,79.9,0
16166,263,0,64,327,2,217.915,2,86.5,217.91500000000002,263
16167,324,0,50,374,5,277.22400000000005,5,298.8,277.22400000000005,324
16168,366,0,5,372,40,171.22175,40,80.175,171.22175,366
16170,263,0,31,295,14,355.99642857142857,14,306.14285714285717,355.99642857142857,263
16172,39,0,109,149,3,248.11333333333334,3,210.66666666666666,248.11333333333332,39
16174,111,0,127,239,4,309.3,4,195.0,309.3,111
16175,91,0,107,199,3,266.28333333333336,3,133.0,266.2833333333333,91
16176,198,0,57,256,4,513.1725,4,238.0,513.1725,198
16177,210,0,72,283,7,273.62285714285713,7,132.28571428571428,273.62285714285713,210
16178,0,0,37,37,1,414.7,1,210.0,414.7,0
16180,56,0,114,170,5,1199.138,5,789.2,1199.1380000000001,56
16182,202,0,74,276,5,670.8,5,419.2,670.8,202
16183,12,0,30,43,3,246.36666666666667,3,79.33333333333333,246.36666666666667,12
16185,0,1,200,200,1,115.31,1,61.0,115.31,0
