Recency,T,Frequency,Monetary,PurchaseFrequency,AvgBasketSize,AvgPurchaseValue,CustomerLifetime,CLV
261,261,1,2300.4,1,840.0,2300.4,0,0.0
305,305,1,283.79,1,184.0,283.79,0,0.0
21,86,2,192.70000000000002,2,85.0,192.70000000000002,64,67.57698630136987
2,310,4,409.285,4,189.25,409.28499999999997,307,1376.9917260273971
306,306,1,106.75,1,39.0,106.75,0,0.0
18,24,2,516.9,2,303.0,516.9,6,16.993972602739724
16,324,7,194.21714285714285,7,106.57142857142857,194.21714285714285,308,1147.211397260274
3,373,6,290.59999999999997,6,169.16666666666666,290.59999999999997,370,1767.4849315068493
25,325,5,347.98400000000004,5,132.8,347.98400000000004,300,1430.0712328767122
211,227,2,718.715,2,186.5,718.7149999999999,15,59.072465753424645
22,145,2,131.745,2,59.5,131.745,122,88.07063013698631
260,260,1,180.56,1,58.0,180.56,0,0.0
140,215,3,256.6933333333333,3,186.66666666666666,256.6933333333333,74,156.12580821917805
11,238,7,373.9042857142857,7,196.14285714285714,373.9042857142857,227,1627.7641369863013
92,92,1,447.05,1,265.0,447.05,0,0.0
52,281,3,421.45000000000005,3,181.66666666666666,421.45,228,789.7857534246575
9,360,8,304.45875,8,191.125,304.45875,351,2342.2470410958904
53,282,4,210.325,4,131.5,210.325,229,527.8293150684931
98,98,1,582.64,1,438.0,582.64,0,0.0
70,197,3,646.1533333333333,3,362.3333333333333,646.1533333333333,126,669.1670136986302
25,336,16,297.629375,16,130.0625,297.629375,311,4057.5445753424656
54,369,8,309.53125,8,115.625,309.53125,314,2130.253424657534
74,240,4,512.3075,4,448.75,512.3075,165,926.3642465753425
70,267,3,464.47333333333336,3,286.0,464.47333333333336,197,752.0650410958905
334,334,1,327.6,1,480.0,327.6,0,0.0
158,158,1,460.64,1,160.0,460.64,0,0.0
64,64,1,549.33,1,233.0,549.33,0,0.0
33,210,4,223.23,4,148.75,223.23000000000002,176,430.5586849315069
38,227,2,211.095,2,95.5,211.095,189,218.61345205479452
288,288,1,4376.25,1,2851.0,4376.25,0,0.0
30,359,6,216.24166666666667,6,95.16666666666667,216.24166666666667,329,1169.4823287671234
58,58,2,829.1850000000001,2,641.5,829.1850000000001,0,0.0
26,201,3,198.46,3,101.0,198.46,175,285.4561643835616
2,61,3,105.64,3,90.0,105.64,58,50.35989041095891
54,368,3,507.83,3,249.66666666666666,507.83,314,1310.618794520548
3,361,14,306.5964285714286,14,129.92857142857142,306.5964285714286,358,4210.03095890411
15,373,11,759.7118181818182,11,365.0,759.7118181818182,358,8196.56202739726
362,362,1,145.06,1,68.0,145.06,0,0.0
16,147,6,320.1383333333333,6,242.83333333333334,320.1383333333334,130,684.1312328767124
43,143,3,465.34999999999997,3,420.3333333333333,465.34999999999997,100,382.4794520547945
58,253,4,246.87,4,74.0,246.87,195,527.5578082191781
11,373,6,1075.1466666666668,6,494.3333333333333,1075.1466666666668,362,6397.859068493152
180,263,2,332.09999999999997,2,140.0,332.1,83,151.0372602739726
12,254,23,365.3573913043478,23,207.2173913043478,365.3573913043478,241,5548.427452054793
59,176,3,509.0833333333333,3,422.0,509.0833333333333,117,489.5568493150685
219,219,1,301.9,1,186.0,301.9,0,0.0
299,299,1,237.42,1,234.0,237.42,0,0.0
316,316,1,422.7,1,210.0,422.7,0,0.0
14,226,3,303.45,3,258.0,303.45000000000005,212,528.7512328767124
358,372,2,237.87,2,136.0,237.87,13,16.944164383561645
7,77,2,416.21000000000004,2,323.0,416.21,70,159.6421917808219
53,53,1,335.54,1,172.0,335.54,0,0.0
5,365,7,355.1271428571428,7,156.0,355.1271428571428,360,2451.8367123287667
24,220,8,375.74375000000003,8,268.375,375.74375000000003,196,1614.15397260274
84,84,1,212.25,1,117.0,212.25,0,0.0
36,308,4,505.9775,4,287.25,505.9775,272,1508.2288219178083
72,72,1,310.3,1,178.0,310.3,0,0.0
65,65,1,141.70000000000002,1,290.0,141.70000000000002,0,0.0
8,358,6,390.42833333333334,6,186.16666666666666,390.4283333333333,350,2246.2999999999997
56,198,6,551.5433333333333,6,436.6666666666667,551.5433333333334,141,1278.371671232877
17,175,5,159.38,5,99.0,159.38,158,344.9594520547945
18,373,11,281.4672727272727,11,175.63636363636363,281.4672727272727,354,3002.8316712328765
158,370,9,69.81333333333333,9,20.22222222222222,69.81333333333333,211,363.22060273972596
106,372,3,294.86333333333334,3,133.0,294.86333333333334,266,644.6601095890411
4,305,25,288.4236,25,150.4,288.4236,300,5926.512328767123
1,373,5,398.596,5,115.2,398.596,372,2031.2015342465754
141,141,1,79.9,1,2.0,79.9,0,0.0
64,327,2,217.915,2,86.5,217.91500000000002,263,314.0364109589041
50,374,5,277.22400000000005,5,298.8,277.22400000000005,324,1230.4188493150689
5,372,40,171.22175,40,80.175,171.22175,366,6867.63402739726
31,295,14,355.99642857142857,14,306.14285714285717,355.99642857142857,263,3591.1749315068496
109,149,3,248.11333333333334,3,210.66666666666666,248.11333333333332,39,79.53221917808219
127,239,4,309.3,4,195.0,309.3,111,376.2443835616439
107,199,3,266.28333333333336,3,133.0,266.2833333333333,91,199.1653424657534
57,256,4,513.1725,4,238.0,513.1725,198,1113.5140273972602
72,283,7,273.62285714285713,7,132.28571428571428,273.62285714285713,210,1101.9879452054793
37,37,1,414.7,1,210.0,414.7,0,0.0
114,170,5,1199.138,5,789.2,1199.1380000000001,56,919.8866849315069
74,276,5,670.8,5,419.2,670.8,202,1856.1863013698628
30,43,3,246.36666666666667,3,79.33333333333333,246.36666666666667,12,24.29917808219178
200,200,1,115.31,1,61.0,115.31,0,0.0
8,366,15,334.61133333333333,15,253.66666666666666,334.61133333333333,357,4909.160794520548
44,44,1,105.80000000000001,1,56.0,105.80000000000001,0,0.0
30,361,7,358.3528571428572,7,163.28571428571428,358.3528571428572,330,2267.931780821918
11,364,11,954.3000000000001,11,545.1818181818181,954.3000000000001,352,10123.423561643836
371,371,1,351.3,1,208.0,351.3,0,0.0
46,46,1,315.98,1,160.0,315.98,0,0.0
11,11,1,308.59999999999997,1,140.0,308.59999999999997,0,0.0
359,359,1,323.25,1,123.0,323.25,0,0.0
124,124,1,93.3,1,26.0,93.3,0,0.0
105,359,9,224.07888888888888,9,157.77777777777777,224.07888888888888,254,1403.4091506849315
73,73,1,629.36,1,255.0,629.36,0,0.0
28,267,7,134.67857142857142,7,45.857142857142854,134.67857142857142,238,614.7246575342465
18,373,10,453.92299999999994,10,255.2,453.92300000000006,354,4402.431287671234
51,51,1,248.65,1,135.0,248.65,0,0.0
53,373,8,267.09,8,139.5,267.09000000000003,320,1873.2887671232877
8,140,3,173.88,3,115.0,173.88,132,188.6478904109589
16,367,2,267.265,2,226.5,267.265,350,512.5630136986301
32,178,3,354.16,3,312.0,354.16,146,424.992
23,320,9,228.09,9,123.0,228.09,296,1664.7445479452053
30,289,8,347.02375,8,151.0,347.02375,258,1962.348
18,182,4,471.04,4,179.0,471.04,164,846.5814794520549
4,373,19,915.9584210526315,19,352.8421052631579,915.9584210526315,368,17546.250082191782
57,74,2,271.78499999999997,2,182.5,271.78499999999997,16,23.827726027397258
254,306,2,301.685,2,163.5,301.685,51,84.30649315068494
71,71,1,975.5,1,888.0,975.5,0,0.0
9,197,7,193.61285714285714,7,164.14285714285714,193.61285714285714,187,694.3540547945205
136,136,1,40.8,1,48.0,40.8,0,0.0
3,122,7,189.4,7,112.42857142857143,189.4,118,428.61479452054795
357,357,1,498.5,1,138.0,498.5,0,0.0
10,31,2,543.525,2,321.5,543.5250000000001,20,59.564383561643844
23,23,1,321.24,1,439.0,321.24,0,0.0
38,306,10,176.299,10,78.8,176.299,268,1294.4693698630138
14,49,2,208.525,2,164.5,208.525,35,39.99109589041096
130,171,2,356.5,2,173.0,356.5,41,80.0904109589041
21,36,3,295.2366666666667,3,185.0,295.2366666666667,14,33.97243835616439
17,200,4,464.315,4,243.5,464.315,182,926.085808219178
15,233,4,268.6175,4,140.75,268.6175,218,641.7382465753425
56,186,3,574.03,3,433.0,574.03,130,613.3471232876711
2,373,7,204.14714285714285,7,73.57142857142857,204.14714285714285,370,1448.6057534246577
112,197,3,111.06,3,56.666666666666664,111.06,85,77.58986301369863
11,106,4,296.6,4,114.5,296.6,94,305.53863013698634
73,73,1,136.65,1,57.0,136.65,0,0.0
58,58,1,63.66,1,85.0,63.66,0,0.0
18,99,4,269.5,4,116.0,269.5,80,236.27397260273972
5,46,4,420.05,4,228.0,420.05,40,184.13150684931506
17,270,7,546.3985714285715,7,278.85714285714283,546.3985714285715,253,2651.1558082191787
8,8,1,1056.63,1,619.0,1056.63,0,0.0
95,305,2,410.675,2,168.0,410.675,209,470.3072602739726
9,22,2,200.97,2,84.0,200.97,12,13.214465753424657
148,148,1,128.31,1,44.0,128.31,0,0.0
18,18,1,295.09000000000003,1,158.0,295.09000000000003,0,0.0
56,367,5,717.668,5,559.4,717.6679999999999,310,3047.6312328767117
14,268,3,322.48,3,181.0,322.48,253,670.5816986301371
1,320,8,285.5425,8,160.25,285.5425,319,1996.4505753424658
129,233,2,438.46999999999997,2,504.5,438.47,103,247.46526027397263
23,275,10,673.9010000000001,10,420.6,673.9010000000001,251,4634.223315068493
46,241,3,113.64666666666666,3,47.666666666666664,113.64666666666666,194,181.21194520547945
22,78,2,156.31,2,76.5,156.31,56,47.96361643835617
14,14,1,755.15,1,446.0,755.15,0,0.0
59,59,1,348.16,1,197.0,348.16,0,0.0
74,82,2,411.765,2,308.0,411.765,7,15.79372602739726
22,43,3,496.0566666666667,3,189.33333333333334,496.0566666666667,20,81.54356164383562
59,309,7,128.00857142857143,7,56.142857142857146,128.00857142857143,250,613.7397260273972
227,227,1,186.66,1,198.0,186.66,0,0.0
73,73,1,717.57,1,579.0,717.57,0,0.0
93,278,5,398.636,5,267.0,398.636,185,1010.2419178082192
284,292,2,159.17000000000002,2,20.0,159.17000000000002,7,6.105150684931508
9,9,1,351.75,1,153.0,351.75,0,0.0
110,277,2,795.62,2,466.0,795.62,166,723.6872328767124
115,243,2,909.395,2,523.5,909.3950000000001,128,637.8222465753425
369,369,1,188.69,1,33.0,188.69,0,0.0
116,135,2,275.73,2,114.0,275.73,18,27.19528767123288
21,232,6,699.25,6,439.5,699.25,210,2413.849315068493
361,361,1,238.05,1,101.0,238.05,0,0.0
59,318,2,680.98,2,318.0,680.98,258,962.7004931506849
123,354,2,569.64,2,338.0,569.64,230,717.9024657534246
54,285,3,926.5033333333334,3,543.6666666666666,926.5033333333334,231,1759.0871506849314
29,29,1,205.8,1,139.0,205.8,0,0.0
282,282,1,176.9,1,60.0,176.9,0,0.0
113,259,2,164.475,2,50.5,164.475,146,131.58
12,325,4,216.12,4,282.0,216.12,313,741.3212054794521
106,106,1,129.85,1,19.0,129.85,0,0.0
98,98,1,136.31,1,97.0,136.31,0,0.0
100,201,4,489.425,4,239.25,489.425,101,541.7197260273972
318,318,1,117.72,1,1.0,117.72,0,0.0
16,240,4,237.8775,4,124.25,237.8775,223,581.3335068493151
3,364,6,401.49333333333334,6,173.33333333333334,401.49333333333334,361,2382.5604383561645
112,112,1,126.05000000000001,1,54.0,126.05000000000001,0,0.0
262,357,4,328.4175,4,161.25,328.4175,95,341.9141095890411
33,78,4,121.875,4,27.5,121.875,44,58.76712328767123
113,113,1,193.65,1,107.0,193.65,0,0.0
66,311,3,455.7733333333333,3,214.33333333333334,455.77333333333337,245,917.7901369863015
372,372,1,107.33,1,41.0,107.33,0,0.0
28,267,4,641.91,4,300.0,641.9100000000001,239,1681.2766027397263
330,330,1,381.66,1,228.0,381.66,0,0.0
3,70,2,280.275,2,127.5,280.275,67,102.89547945205479
65,213,3,398.3066666666667,3,374.3333333333333,398.3066666666667,147,481.2417534246576
42,360,3,853.3333333333334,3,2666.6666666666665,853.3333333333334,317,2223.3424657534247
50,278,2,230.04,2,135.0,230.04,227,286.13194520547944
68,68,1,171.15,1,53.0,171.15,0,0.0
25,108,3,497.1333333333334,3,212.0,497.1333333333334,83,339.14027397260276
172,172,1,176.34,1,68.0,176.34,0,0.0
16,129,5,561.2,5,314.6,561.2,112,861.0191780821918
186,220,2,425.43,2,173.0,425.43,34,79.25819178082192
89,317,4,1147.6325,4,646.75,1147.6325000000002,228,2867.5091506849317
262,374,2,115.45,2,62.0,115.45000000000002,112,70.85150684931509
213,213,1,146.16,1,96.0,146.16,0,0.0
60,371,9,333.6955555555556,9,252.22222222222223,333.69555555555553,310,2550.7139726027394
19,316,10,168.203,10,40.1,168.203,296,1364.057205479452
5,361,11,624.9972727272727,11,541.4545454545455,624.9972727272727,355,6686.614657534247
199,199,1,310.83,1,141.0,310.83,0,0.0
63,374,4,416.23,4,199.25,416.23,311,1418.6030684931509
60,298,4,93.36749999999999,4,44.75,93.36749999999999,238,243.522904109589
68,278,6,339.6166666666667,6,126.0,339.6166666666667,210,1172.3753424657534
67,225,4,104.30250000000001,4,82.75,104.30250000000001,157,179.45745205479454
128,128,1,263.73,1,206.0,263.73,0,0.0
187,371,7,393.36,7,143.42857142857142,393.36,184,1388.0758356164386
56,267,4,879.4225,4,368.25,879.4224999999999,211,2033.513945205479
75,187,2,480.965,2,416.5,480.96500000000003,111,292.5321369863014
73,245,3,626.3066666666667,3,541.3333333333334,626.3066666666667,172,885.4088767123288
43,43,1,285.54,1,170.0,285.54,0,0.0
145,304,3,247.10666666666665,3,229.33333333333334,247.10666666666665,158,320.9001643835616
119,119,1,613.33,1,323.0,613.33,0,0.0
21,21,1,224.51,1,289.0,224.51,0,0.0
24,273,9,288.39000000000004,9,152.66666666666666,288.39000000000004,249,1770.635589041096
66,66,1,328.77,1,359.0,328.77,0,0.0
10,64,5,227.484,5,106.4,227.484,53,165.15961643835615
47,371,12,264.6775,12,172.91666666666666,264.6775,323,2810.6575068493153
5,368,16,207.734375,16,95.3125,207.734375,362,3296.431506849315
15,227,3,241.22,3,147.33333333333334,241.22,211,418.33495890410956
11,11,1,416.35,1,179.0,416.35,0,0.0
12,187,3,68.03333333333335,3,32.333333333333336,68.03333333333335,175,97.85616438356165
17,17,1,209.49,1,143.0,209.49,0,0.0
30,30,1,892.1500000000001,1,763.0,892.1500000000001,0,0.0
12,297,7,135.26142857142858,7,83.0,135.26142857142858,285,739.3056164383562
73,73,1,212.17,1,127.0,212.17,0,0.0
3,364,7,252.39714285714285,7,90.14285714285714,252.39714285714285,361,1747.4180273972604
218,359,3,406.9433333333333,3,208.66666666666666,406.9433333333333,141,471.608301369863
19,19,1,549.8100000000001,1,460.0,549.8100000000001,0,0.0
71,71,1,141.53,1,56.0,141.53,0,0.0
72,247,4,277.7875,4,139.75,277.7875,174,529.6989041095891
84,84,1,157.2,1,108.0,157.2,0,0.0
45,243,3,311.5266666666667,3,188.0,311.52666666666664,197,504.41715068493147
18,47,2,154.745,2,59.5,154.745,29,24.589616438356167
38,224,3,418.89000000000004,3,178.0,418.89000000000004,186,640.3852602739727
106,106,2,52.0,2,37.0,52.0,0,0.0
253,253,1,632.28,1,1428.0,632.28,0,0.0
31,54,2,123.925,2,54.0,123.925,22,14.938904109589041
44,186,2,176.55,2,83.5,176.55,142,137.37041095890413
32,309,5,450.58599999999996,5,225.8,450.58600000000007,277,1709.7578356164386
65,226,2,387.22499999999997,2,300.5,387.225,160,339.4849315068493
2,267,3,157.89666666666668,3,95.0,157.89666666666668,265,343.91191780821924
23,23,1,765.59,1,495.0,765.59,0,0.0
31,274,4,197.025,4,101.0,197.02499999999998,242,522.521095890411
289,289,1,186.05,1,83.0,186.05,0,0.0
172,315,3,155.83333333333334,3,40.666666666666664,155.83333333333334,142,181.87671232876713
36,197,4,263.065,4,178.75,263.065,161,464.1475616438356
49,197,2,269.405,2,201.5,269.405,148,218.47638356164381
5,374,11,221.96454545454546,11,137.63636363636363,221.96454545454546,369,2468.3673698630137
29,369,9,226.2611111111111,9,158.77777777777777,226.2611111111111,339,1891.2949315068493
112,112,1,137.8,1,80.0,137.8,0,0.0
264,264,1,123.13,1,43.0,123.13,0,0.0
25,25,1,222.20000000000002,1,189.0,222.20000000000002,0,0.0
31,367,8,344.49,8,236.75,344.49,336,2536.9564931506848
15,191,11,250.07545454545453,11,195.72727272727272,250.07545454545453,175,1318.891095890411
5,5,1,205.65,1,102.0,205.65,0,0.0
86,289,2,187.005,2,70.5,187.005,203,208.01104109589042
25,68,4,170.4925,4,88.75,170.4925,43,80.34167123287672
227,227,1,231.93,1,227.0,231.93,0,0.0
16,362,7,518.5371428571428,7,337.14285714285717,518.5371428571428,345,3430.86904109589
370,370,1,130.32,1,348.0,130.32,0,0.0
5,64,3,224.41333333333333,3,133.0,224.41333333333333,58,106.98060273972604
29,309,4,114.3,4,56.25,114.3,279,349.47616438356164
11,11,1,259.83,1,135.0,259.83,0,0.0
67,330,3,141.65333333333334,3,58.0,141.65333333333334,263,306.2040547945206
219,312,2,248.245,2,165.0,248.245,92,125.14268493150686
26,290,6,317.74666666666667,6,254.33333333333334,317.74666666666667,264,1378.9334794520548
128,128,1,35.7,1,6.0,35.7,0,0.0
44,58,2,198.81,2,142.0,198.81,14,15.251178082191782
213,304,2,252.495,2,136.5,252.495,90,124.51808219178082
32,32,1,75.0,1,120.0,75.0,0,0.0
12,105,3,175.42333333333332,3,41.0,175.42333333333332,93,134.09071232876713
5,332,59,489.9096610169492,59,552.0169491525423,489.90966101694914,327,25895.416684931504
18,18,1,309.5,1,124.0,309.5,0,0.0
49,133,3,212.83,3,191.66666666666666,212.83,84,146.94016438356164
17,317,6,136.18166666666667,6,34.0,136.18166666666664,300,671.5808219178081
44,44,1,200.26,1,108.0,200.26,0,0.0
82,327,5,232.37800000000001,5,110.0,232.378,244,776.715506849315
148,150,3,334.3566666666666,3,202.66666666666666,334.3566666666667,2,5.49627397260274
304,369,3,106.38,3,75.66666666666667,106.38,64,55.95879452054794
17,65,2,150.625,2,98.5,150.625,48,39.61643835616438
358,358,1,310.70000000000005,1,74.0,310.70000000000005,0,0.0
129,129,1,216.3,1,90.0,216.3,0,0.0
53,263,3,212.64333333333332,3,101.66666666666667,212.64333333333335,209,365.28046575342466
240,362,2,141.34,2,68.5,141.34,122,94.48482191780822
156,156,1,162.24,1,96.0,162.24,0,0.0
26,261,13,228.55461538461537,13,118.3076923076923,228.55461538461537,234,1904.8305205479453
22,47,3,117.55,3,58.666666666666664,117.55,24,23.187945205479448
226,296,2,235.595,2,47.0,235.595,69,89.07427397260274
107,107,1,178.13,1,100.0,178.13,0,0.0
220,292,2,596.905,2,240.5,596.905,71,232.22057534246574
197,371,2,373.09000000000003,2,202.0,373.09000000000003,174,355.7132054794521
266,329,2,166.085,2,99.5,166.085,63,57.33345205479453
166,184,2,125.855,2,69.5,125.855,17,11.723479452054796
242,247,2,12.025,2,3.0,12.025,4,0.2635616438356164
7,255,6,422.615,6,352.1666666666667,422.615,248,1722.8797808219178
9,256,9,514.4622222222222,9,282.3333333333333,514.4622222222222,247,3133.2863561643835
11,198,12,184.01250000000002,12,103.41666666666667,184.01250000000002,186,1125.2490410958906
365,365,1,71.78999999999999,1,59.0,71.78999999999999,0,0.0
226,282,2,701.455,2,442.5,701.4549999999999,55,211.39739726027395
56,80,2,373.12,2,252.0,373.12,23,47.02334246575343
19,278,8,271.39125,8,124.0,271.39125,258,1534.6617534246575
144,373,7,409.88,7,1054.857142857143,409.88,228,1792.242410958904
106,117,2,356.31,2,170.0,356.31,11,21.476219178082193
150,150,1,178.48000000000002,1,72.0,178.48000000000002,0,0.0
32,364,7,237.72571428571428,7,116.14285714285714,237.72571428571428,332,1513.6289315068493
29,288,3,322.01,3,176.33333333333334,322.01,259,685.4843013698629
70,233,2,394.8,2,126.0,394.79999999999995,163,352.61589041095885
10,10,1,154.72,1,100.0,154.72,0,0.0
67,67,1,350.35,1,187.0,350.35,0,0.0
7,120,5,365.11199999999997,5,243.4,365.11199999999997,113,565.1733698630137
318,318,1,453.38,1,201.0,453.38,0,0.0
68,369,4,480.885,4,229.5,480.885,301,1586.2617534246576
173,173,1,134.36,1,24.0,134.36,0,0.0
213,295,2,104.7,2,81.5,104.7,81,46.469589041095894
16,72,2,151.85,2,19.0,151.85,55,45.76301369863013
72,72,1,205.41000000000003,1,113.0,205.41000000000003,0,0.0
49,49,1,801.66,1,582.0,801.66,0,0.0
176,176,1,385.56,1,235.0,385.56,0,0.0
80,259,3,260.15333333333336,3,274.6666666666667,260.15333333333336,178,380.60789041095893
67,145,3,243.75,3,217.66666666666666,243.75,77,154.263698630137
49,372,17,219.38764705882355,17,97.29411764705883,219.38764705882355,322,3290.2136438356165
10,182,6,368.815,6,206.16666666666666,368.815,171,1036.723808219178
10,179,3,147.68333333333334,3,87.66666666666667,147.6833333333333,168,203.92438356164382
19,19,1,1191.23,1,628.0,1191.23,0,0.0
256,256,2,129.275,2,110.0,129.275,0,0.0
31,172,7,311.7728571428571,7,138.0,311.7728571428571,140,837.0887671232875
208,208,1,142.71,1,111.0,142.71,0,0.0
266,266,1,240.95,1,103.0,240.95,0,0.0
8,327,6,296.25,6,155.0,296.25,319,1553.486301369863
33,284,3,280.71999999999997,3,121.33333333333333,280.71999999999997,251,579.1292054794519
15,176,5,310.98400000000004,5,149.4,310.98400000000004,161,685.8688219178083
57,192,2,237.525,2,98.5,237.525,134,174.40191780821917
1,284,3,109.22666666666667,3,40.0,109.22666666666667,283,254.0642191780822
1,283,4,356.8925,4,176.0,356.8925,281,1099.0333424657533
51,284,3,380.03666666666663,3,338.0,380.03666666666663,232,724.6726575342466
71,86,2,216.68,2,106.0,216.68,14,16.622027397260275
51,320,7,356.83714285714285,7,102.0,356.83714285714285,268,1834.0451506849315
82,327,2,153.095,2,129.5,153.095,245,205.52479452054794
2,373,23,501.534347826087,23,314.39130434782606,501.534347826087,370,11693.307671232878
220,220,1,426.85,1,173.0,426.85,0,0.0
60,60,1,1004.88,1,602.0,1004.88,0,0.0
